4096,1000,0.559508,0.362055,0.466074,0.287186,0.199955,0.195564,0.365061,0.251337,0.366300,0.761368,1.636757
8192,1000,0.896448,0.627492,0.760847,0.353753,0.303179,0.278478,0.844777,0.706460,0.570212,0.892557,1.783758
16384,1000,1.418890,1.247614,1.074846,0.600944,0.490861,0.447286,1.355008,0.922525,0.529381,1.030953,2.068309
32768,1000,2.623647,2.481118,1.974632,1.081007,0.850307,0.760289,2.276495,1.598805,1.300443,1.591197,2.483506
65536,1000,4.738831,4.943897,3.433144,2.039621,1.539172,1.386995,4.534470,2.562423,2.277867,2.441852,2.930614
131072,1000,8.838730,9.870061,6.192222,3.824803,2.895864,2.459304,8.516299,4.471243,3.964605,3.083212,4.194070
262144,1000,17.438111,19.729380,11.824953,7.515734,5.544491,4.804615,16.323946,16.602920,8.839265,5.604254,6.989650
